index,name,id,classification,mass,year,latitude,longitude
38109,Turriff,24084,L5,218.0,1994.0,-35.48333,142.6
38110,Turtle River,24085,"Iron, IIIAB",22390.0,1953.0,47.6,-94.76666999999999
38111,Tuzla,24087,L6,236.0,1920.0,44.01667,28.633329999999997
38112,Twannberg,24088,"Iron, IIG",20689.0,1984.0,47.12444,7.178889999999999
38113,Twentynine Palms,24089,L,19700.0,1944.0,34.075,-116.01666999999999
38114,Twin City,24090,"Iron, IAB-ung",5130.0,1955.0,32.58333,-82.01666999999999
38115,Two Buttes (a),24091,H5,19700.0,1962.0,37.63333,-102.41667
38116,Two Buttes (b),24092,H,3000.0,1970.0,37.63333,-102.41667
38117,Twodot,24093,H6,21400.0,1999.0,46.7,-110.13333
38119,Udall Park,24100,H4,150.0,1985.0,32.25,-110.83333
38120,Udeiát el Had,24102,L6,658.0,1988.0,29.41667,20.5
38121,Uegit,24105,"Iron, IIIAB",252000.0,1921.0,3.81667,43.33333
38122,Ularring,24107,L6,271.8,1970.0,-29.96667,120.6
38123,Ultuna,24109,H,1900.0,1944.0,59.816669999999995,17.66667
38124,Ulyanovsk,45816,H5,4680.0,2006.0,54.364946999999994,48.591446999999995
38125,Ulysses,24110,H4,3900.0,1927.0,37.6,-101.25
38126,Um Habib,24111,L6,696.0,1960.0,21.5,50.5
38127,Umbarger,24113,L6,13000.0,1954.0,34.95,-102.1175
38129,Umm as Samim 001,24115,H5,1847.0,2001.0,21.31833,56.416669999999996
38130,Umm as Samim 002,24116,H5,1048.0,2001.0,21.32333,56.42167
38131,Umm as Samim 003,24117,H3.7,991.0,2001.0,21.32,56.416669999999996
38132,Umm as Samim 008,51871,L6,290.3,2009.0,21.005779999999998,56.46918
38133,Umm as Samim 009,51872,L6,3989.0,2009.0,21.06493,56.481880000000004
38134,Umm as Samim 010,51874,H4,251.7,2009.0,21.34885,56.16186999999999
38135,Umm as Samim 011,51875,H4,790.5,2009.0,21.37603,56.29111999999999
38136,Umm as Samim 012,51876,H4,1354.8,2009.0,21.38015,56.29083000000001
38137,Umm as Samim 013,51877,L6,205.6,2009.0,21.3728,56.31377
38138,Umm as Samim 014,51878,H4,1713.8,2009.0,21.37387,56.31365
38139,Umm as Samim 015,55416,L6,395.66,2010.0,21.34533,55.463
38145,Umm as Samim 021,55421,H5,101.98,2010.0,21.235129999999998,55.53483000000001
38147,Umm as Samim 023,55422,L6,144.38,2010.0,21.1427,55.53912
38148,Umm as Samim 024,55639,Eucrite-cm,406.8,2010.0,21.12637,55.52612
38149,Umm as Samim 025,55423,L6,305.98,2010.0,21.12538,55.52697
38150,Umm as Samim 026,55424,L6,255.83,2010.0,21.126379999999997,55.53703
38151,Umm as Samim 027,55425,L6,2907.0,2010.0,21.11303,55.54083000000001
38152,Umm as Samim 028,56410,L6,123.64,2010.0,21.113329999999998,55.540980000000005
38155,Umm as Samim 031,55427,H6,212.69,2010.0,21.02358,55.56296999999999
38156,Umm as Samim 032,55428,H4,4335.1,2010.0,21.04832,55.573719999999994
38158,Union County,24122,"Iron, IC",6800.0,1853.0,34.75,-84.0
38159,United Arab Emirates 001,35414,Ureilite,155.0,2005.0,22.846044,55.121207999999996
38160,United Arab Emirates 002,51025,L6,2000.0,2005.0,22.84231,55.14103000000001
38162,United Arab Emirates 004,51027,H5,205.0,2009.0,22.69922,55.08811
38163,United Arab Emirates 005,51028,H6,212.0,2009.0,22.69944,55.09503
38164,United Arab Emirates 006,51029,L4,200.0,2009.0,22.700470000000003,55.10425
38169,United Arab Emirates 011,51034,L6,296.0,2009.0,22.85114,55.14175
38176,United Arab Emirates 018,51041,H5,540.0,2009.0,22.79506,55.20775
38178,United Arab Emirates 020,51588,L6,170.0,2009.0,22.88811,55.18439
38180,United Arab Emirates 022,51044,L6,100.0,2009.0,22.894920000000003,55.170809999999996
38183,United Arab Emirates 025,51047,L6,148.0,2009.0,22.893079999999998,55.174440000000004
38185,United Arab Emirates 027,51049,L6,107.0,2009.0,22.89406,55.1705
38187,Unter-Mässing,24124,"Iron, IIC",80000.0,1920.0,49.09028,11.33333
38189,Ural,24126,OC,9400.0,1981.0,55.8,66.0
38190,Uruachic,24130,"Iron, IIIAB",13000.0,1989.0,27.85,-108.23333000000001
38191,Uruaçu,24131,"Iron, IAB-MG",72500.0,1992.0,-14.53333,-48.76667
38192,Uruq al Hadd 001,24127,LL5,2335.64,2003.0,18.44432,52.97805
38193,Uruq al Hadd 002,24128,H3,3700.0,1996.0,18.5,52.16667
38194,Ust-Nyukzha,24133,"Iron, IAB complex",44000.0,1992.0,56.38333000000001,120.46667
38195,Ute Creek,24134,H4,1000.0,1936.0,36.2,-103.9
38196,Uvalde,24137,H5,8200.0,1915.0,29.2,-99.76666999999999
38197,Uwet,24138,"Iron, IIAB",54000.0,1903.0,5.28333,8.25
38198,Uwharrie,24139,"Iron, IIIAB",72700.0,1930.0,35.51667,-79.96667
38199,Vaalbult,24141,"Iron, IAB-MG",11800.0,1921.0,-29.75,22.5
38200,Vaca Muerta,24142,Mesosiderite-A1,3828000.0,1861.0,-25.75,-70.5
38202,Valentine,24148,L4,2300.0,1942.0,42.93333,-100.75
38203,Valkeala,24150,L6,4000.0,1962.0,61.05,26.83333
38204,Valley Wells,24152,L6,129.9,1929.0,35.46667,-115.66667
38205,Varpaisjärvi,24153,L6,2000.0,1913.0,63.3,27.73333
38206,Veevers,24155,"Iron, IIAB",300.0,1984.0,-22.968329999999998,125.36861
38207,Veliko-Nikolaevsky Priisk,24157,"Iron, IIIAB",24267.0,1902.0,53.833330000000004,97.33333
38208,Ventura,24159,"Iron, IAB-ung",7700.0,1953.0,34.25,-119.3
38209,Venus,24160,H4,1013.0,1960.0,32.4,-97.08333
38210,Vera,24161,L/LL4,80000.0,1941.0,-29.91667,-60.28333000000001
38211,Verissimo,24163,"Iron, IIIAB",14000.0,1965.0,-19.73333,-48.31667
38213,Verkhne Udinsk,24166,"Iron, IIIAB",18000.0,1854.0,54.76667,113.98333000000001
38214,Verkhnyi Saltov,31352,"Iron, IIIAB",9530.0,2001.0,50.11112,36.8001
38215,Vermillion,24167,"Pallasite, ungrouped",34360.0,1991.0,39.73633,-96.36133000000001
38216,Vicenice,24170,"Iron, IID",4370.0,1911.0,49.21667,15.8
38217,Victoria West,24171,"Iron, IAB-sHL",2950.0,1860.0,-31.7,23.75
38218,Viedma,24172,L5,6900.0,2003.0,-41.06667,-62.85
38219,View Hill,24173,"Iron, IIIAB",33600.0,1952.0,-43.32,172.06333
38221,Viksdalen,24176,Eucrite,470.0,1992.0,61.03333000000001,6.05
38222,Villa Coronado,24177,H5,2900.0,1983.0,26.75,-105.25
38223,Villa Natamoros,24178,L3.7,156.0,1987.0,26.75,-105.4
38225,Villedieu,24182,H4,14000.0,1890.0,47.91667,4.35
38226,Vincent,24184,L5,430.0,1926.0,-35.01667,139.91666999999998
38227,Virginia 001,24186,L6,191.5,1980.0,-32.06667,125.15
38228,Vitoria da Conquista,48953,"Iron, IVA",10500.0,2007.0,-14.838610000000001,-40.83611
38229,Vulcan,24192,H6,19000.0,1962.0,50.51667,-113.13333
38230,Vyatka,24193,H4,45000.0,1991.0,57.53333000000001,49.0
38231,Wabar,24194,"Iron, IIIAB",2550000.0,1863.0,21.49972,50.47222
38232,Waconda,24195,L6,50000.0,1873.0,39.33333,-98.16667
38233,Wagon Mound,24196,L6,87500.0,1932.0,35.84083,-104.58583
38235,Waingaromia,24198,"Iron, IIIAB",9200.0,1915.0,-38.25,178.08333000000002
38236,Wairarapa Valley,24199,H6,6000.0,1863.0,-41.31667,175.13333
38237,Waka,24200,H6,11875.0,1963.0,36.15,-101.05
38238,Walcott,24201,H5,2000.0,1983.0,32.4,-101.95
38239,Waldo,24202,L6,1300.0,1937.0,39.1,-98.83333
38240,Waldron Ridge,24203,"Iron, IAB complex",13600.0,1887.0,36.63333,-83.83333
38241,Walker County,24204,"Iron, IIAB",74800.0,1832.0,34.0,-87.16667
38242,Wallapai,24206,"Iron, IID",430000.0,1927.0,35.8,-113.7
38243,Wallareenya,24207,"Iron, IIIAB",4386.0,1965.0,-20.66667,118.83333
38244,Walltown,24208,L6,1600.0,1956.0,37.325,-84.71667
38245,Walnut Hill,24209,OC,220.0,1978.0,43.827,-70.24717
38246,Waltman,24211,L4,23410.0,1948.0,43.0,-107.16667
38247,Warburton Range,24212,"Iron, IVB",56930.0,1963.0,-26.28333,126.66667
38248,Warden,24213,H5,7868.0,1989.0,-23.26667,116.93333
38249,Wardswell Draw,24214,L6,3000.0,1976.0,32.90333,-102.925
38250,Warm Springs Wilderness,32769,H4-6,156.9,2003.0,34.78698,-114.25052
38251,Washington County,24217,"Iron, ungrouped",5750.0,1927.0,39.7,-103.16667
38252,Waterville,24219,"Iron, IAB-ung",37125.0,1917.0,47.767778,-119.87638899999999
38253,Wathena,24220,"Iron, IIAB",566.0,1939.0,39.81667,-94.91667
38254,Watonga,55758,LL3.1,5025.0,1960.0,35.833333,-98.4
38255,Watson 001,24221,"Iron, IIE",93000.0,1972.0,-30.5,131.55
38266,Watson 012,52944,H7,103.1,2009.0,-30.566670000000002,131.5
38268,Waverly,24224,"Iron, IAB-an",4400.0,1983.0,32.68333,-85.56667
38269,Wayside,24225,H6,23600.0,1973.0,34.80167,-101.68333
38270,Weatherford,24226,CBa,2000.0,1926.0,35.5,-98.7
38271,Weaver Mountains,24227,"Iron, IVB",38800.0,1898.0,34.25,-112.75
38272,Webb,24228,L6,410.5,1968.0,-31.691670000000002,127.78333
38273,Wedderburn,24229,"Iron, IAB-sLH",210.0,1951.0,-36.43333,143.63333
38274,Weekeroo Station,24230,"Iron, IIE-an",94200.0,1924.0,-32.26667,139.86667
38277,Weikengquan,45011,H5,665.0,2006.0,40.26667,99.81667
38279,Weldona,24234,H4,27700.0,1934.0,40.35,-103.95
38280,Welland,24235,"Iron, IIIAB",8200.0,1888.0,43.01667,-79.21667
38281,Wellington,24236,H5,13400.0,1955.0,34.95,-100.25
38282,Wellman (a),24237,H5,55000.0,1940.0,33.03333,-102.33333
38283,Wellman (b),24238,OC,343.0,1964.0,33.025,-102.41667
38284,Wellman (c),24239,H4,45000.0,1964.0,33.03333,-102.33333
38285,Wellman (d),24240,H,1615.0,1966.0,33.01667,-102.36667
38286,Wellman (e),24241,H4,959.0,1973.0,33.678329999999995,-102.315
38287,Wells,24242,LL3.3,4135.0,1985.0,33.05,-101.93333
38289,West Forrest,24245,H5,170.6,1971.0,-30.75,127.98333000000001
38290,West Point,24246,L6,3100.0,1972.0,33.075,-102.045
38291,West Reid,24247,H6,627.7000000000002,1969.0,-30.05,128.93333
38292,Western Arkansas,24248,"Iron, IVA",1750.0,1890.0,35.0,-94.0
38295,Whitecourt,47345,"Iron, IIIAB",5372.0,2007.0,53.99916700000001,-115.5975
38296,Whitman,24254,H5,221.0,1937.0,42.03333,-101.5
38297,Whitula Creek,24255,H5,271.0,1991.0,-25.31583,142.44467
38298,Wichita,24256,H6,2367.0,1971.0,37.59183,-97.21497
38299,Wichita County,24257,"Iron, IAB-MG",145000.0,1836.0,34.06667,-98.91667
38300,Wickenburg (stone),24258,L6,9200.0,1940.0,33.96667,-112.73333000000001
38301,Wietrzno-Bobrka,24259,Iron,376.0,601.0,49.41667,21.7
38302,Wikieup,24260,H5,372.0,1965.0,34.7,-113.6
38304,Wilburton,24262,H5,207.8,1940.0,37.08333,-101.76666999999999
38305,Wild Horse,24264,H5,1360.0,1979.0,39.41667,-103.2
38306,Wildara,24265,H5,500000.0,1968.0,-28.23333,120.85
38307,Wildcat Peak,24266,H5,202.0,1998.0,32.565329999999996,-111.7255
38308,Wilder,24267,H5,26600.0,1982.0,43.72444,-116.91167
38309,Wiley,24268,"Iron, IIC",3500.0,1938.0,38.15,-102.66667
38310,Willamette,24269,"Iron, IIIAB",15500000.0,1902.0,45.36667,-122.58333
38311,Willard (a),24270,L6,800.0,1978.0,34.43333,-105.78333
38312,Willard (b),24271,H3.6,12700.0,1934.0,34.5,-105.83333
38313,Willaroy,24272,H3.8-an,4030.0,1970.0,-30.1,143.2
38317,Willcox Playa 005,51582,H5,278.4,2004.0,32.0939,-109.88412
38320,Willcox Playa 009,52851,Mesosiderite,160.0,2009.0,32.07667,-109.8455
38321,Williston,24275,"Iron, IIIAB",7645.0,1962.0,47.98333,-103.65
38322,Willow Creek,24276,"Iron, IIIE",51000.0,1914.0,43.46667,-106.76666999999999
38323,Willow Grove,24277,"Iron, ungrouped",11700.0,1995.0,-38.10306,146.18111000000002
38324,Willow Wash,47353,H3.5,552.0,2006.0,35.37358,-115.34388
38325,Willowbar,24278,L6,2070.0,1971.0,36.73333,-102.2
38326,Willowdale,24279,H4,3000.0,1951.0,37.53333,-98.36667
38327,Wilmot,24280,H6,2000.0,1944.0,37.38333,-96.86667
38329,Wimberley,24282,"Iron, IIIAB",7800.0,1976.0,29.96667,-98.11667
38330,Winburg,24283,"Iron, IC-an",50000.0,1881.0,-28.5,27.0
38331,Windimurra,55552,H4/5,30000.0,2004.0,-28.096970000000002,118.45561000000001
38332,Wingellina,24284,H4,200.0,1958.0,-26.05,128.95
38333,Winona,24285,Winonaite,24000.0,1928.0,35.2,-111.4
38334,Winterhaven,47732,Howardite,2100.0,2002.0,32.95,-114.66666699999999
38335,Wisconsin Range 90300,24286,L/LL5,338.1,1990.0,-84.75,-125.0
38336,Wisconsin Range 90301,24287,L6,805.9,1990.0,-84.75,-125.0
38337,Wisconsin Range 90302,24288,H5,3864.6,1990.0,-84.75,-125.0
38338,Wisconsin Range 90303,24289,L5,196.4,1990.0,-84.75,-125.0
38339,Wisconsin Range 91600,24290,CM2,184.1,1991.0,-86.5379,-124.2156
38340,Wisconsin Range 91601,24291,LL5,587.7000000000002,1991.0,-86.52221999999999,-123.79341000000001
38342,Wisconsin Range 91603,24293,L4,1092.4,1991.0,-86.52673,-123.68588000000001
38344,Wisconsin Range 91605,24295,L4,748.6,1991.0,-86.54488,-123.84895
38346,Wisconsin Range 91607,24297,L4,106.7,1991.0,-86.52309,-123.96975
38347,Wisconsin Range 91608,24298,CM2,106.7,1991.0,-86.52308000000001,-123.97255
38351,Wisconsin Range 91612,24302,L6,501.0,1991.0,-86.47899,-123.42924
38353,Wisconsin Range 91614,24304,"Iron, IIIAB",299.7,1991.0,-86.13479,-123.96556000000001
38355,Wisconsin Range 91616,24306,L4,217.7,1991.0,-86.14466999999999,-124.28506999999999
38357,Wisconsin Range 91618,24308,LL4,197.6,1991.0,-86.15229000000001,-124.29003999999999
38358,Wisconsin Range 91619,24309,H5,150.3,1991.0,-86.15351,-124.29386000000001
38361,Wisconsin Range 91622,24312,H5,440.9,1991.0,-86.51326999999999,-122.92858000000001
38362,Wisconsin Range 91623,24313,L6,1180.5,1991.0,-86.53725,-123.12291
38364,Wisconsin Range 91625,24315,L4,149.2,1991.0,-86.53035,-123.09365
38365,Wisconsin Range 91626,24316,L6,163.2,1991.0,-86.50994,-122.96137
38366,Wisconsin Range 91627,24317,H3.8,107.0,1991.0,-86.50985,-122.96218
38367,Wisconsin Range 91628,24318,L6,150.1,1991.0,-86.51026999999999,-122.9522
38368,Witchelina,24319,H4,3637.0,1920.0,-30.0,138.0
38369,Withrow,24320,"Iron, IIIAB?",8732.0,1950.0,47.70667,-119.83
38370,Wolf Creek,24326,"Iron, IIIAB",760000.0,1947.0,-19.3,127.76666999999999
38371,Wolsey,24328,"Iron, IAB-MG",74830.0,1981.0,44.4,-98.53333
38372,Wonyulgunna,24329,"Iron, IIIAB",37800.0,1937.0,-24.91667,120.06667
38373,Wood Lake,50910,H4,350.0,2003.0,45.0,-79.06667
38374,Woodbine,24330,"Iron, IAB-ung",48200.0,1953.0,42.34667,-90.1675
38375,Wood's Mountain,24332,"Iron, IVA",3867.0,1918.0,35.68333,-82.18333
38376,Woodward County,24333,H4,45500.0,1923.0,36.5,-99.5
38377,Wooramel,24335,L5,71000.0,1969.0,-25.65,114.21667
38378,Wooster,24336,"Iron, IAB-sLL",22700.0,1858.0,40.76667,-81.95
38379,Wray (a),24338,H4-an,281.7,1936.0,40.05,-102.2
38380,Wray (b),24339,L5,3884.0,1938.0,40.33083,-102.19583
38381,Wu-chu-mu-ch'in,24341,"Iron, IAB-ung",68860.0,1920.0,45.5,118.0
38382,Wynella,24343,H4,40000.0,1945.0,-28.95,148.13333
38383,Wynyard,24344,H5,3479.0,1968.0,51.88333,-104.18333
38384,Xifu,54608,"Iron, IAB complex",3000000.0,2004.0,36.3,120.48333000000001
38385,Xinyi,24347,H5,69000.0,1975.0,34.36667,118.33333
38390,Yalgoo,24354,LL,850.0,1937.0,-28.383329999999997,116.71667
38394,Yamato 000593,24355,Martian (nakhlite),13713.0,2000.0,-71.5,35.66667
38395,Yamato 000749,24356,Martian (nakhlite),1283.0,2000.0,-71.5,35.66667
38398,Yamato 691,24358,EH3,715.0,1969.0,-71.84861,36.51944
38399,Yamato 692,24359,Diogenite,138.0,1969.0,-71.5,35.66667
38400,Yamato 693,24360,CK4/5,150.0,1969.0,-71.5,35.66667
38407,Yamato 7301,24367,H5/6,650.0,1973.0,-71.83333,35.5
38410,Yamato 7304,24370,L6,500.0,1973.0,-71.5,35.66667
38411,Yamato 7305,24371,L6,900.0,1973.0,-71.5,35.66667
38414,Yamato 7308,24374,Howardite,480.0,1973.0,-71.5,35.66667
38419,Yamato 74001,24379,H5,246.1,1974.0,-71.83610999999999,36.272220000000004
38425,Yamato 74007,24385,L6,162.3,1974.0,-71.5,35.66667
38428,Yamato 74010,24388,Diogenite,298.5,1974.0,-71.5,35.66667
38429,Yamato 74011,24389,Diogenite,206.0,1974.0,-71.83278,36.29167
38431,Yamato 74013,24391,Diogenite,2059.5,1974.0,-71.83667,36.30417
38432,Yamato 74014,24392,H6,2367.9,1974.0,-71.83556,36.30278
38453,Yamato 74035,24413,L6,115.7,1974.0,-71.80167,36.14306
38454,Yamato 74036,24414,L6,201.4,1974.0,-71.815,36.193059999999996
38455,Yamato 74037,24415,Diogenite,591.9,1974.0,-71.5,35.66667
38456,Yamato 74038,24416,H5,208.9,1974.0,-71.825,36.24028
38472,Yamato 74054,24432,H4,134.9,1974.0,-71.80417,36.29167
38495,Yamato 74077,24455,L6,5575.1,1974.0,-71.83556,36.35833
38497,Yamato 74079,24457,H5,620.8,1974.0,-71.5,35.66667
38498,Yamato 74080,24458,L6,536.9,1974.0,-71.81944,36.198609999999995
38499,Yamato 74081,24459,H4,102.5,1974.0,-71.80528000000001,36.175
38500,Yamato 74082,24460,H4,179.8,1974.0,-71.80471999999999,36.18056
38512,Yamato 74094,24472,H6,867.2,1974.0,-71.79805999999999,36.24861
38515,Yamato 74097,24475,Diogenite,2193.9,1974.0,-71.825,36.325
38524,Yamato 74106,24484,H6,146.6,1974.0,-71.81333000000001,36.477779999999996
38525,Yamato 74107,24485,H5,114.0,1974.0,-71.81667,36.46389
38526,Yamato 74108,24486,H5,139.3,1974.0,-71.81778,36.45833
38533,Yamato 74115,24493,H5,1045.1,1974.0,-71.80833,36.1375
38536,Yamato 74118,24496,L6,845.1,1974.0,-71.82417,36.19444
38543,Yamato 74125,24503,Diogenite,107.0,1974.0,-71.5,35.66667
38554,Yamato 74136,24514,Diogenite,725.0,1974.0,-71.5,35.66667
38562,Yamato 74144,24522,L6,141.4,1974.0,-71.78361,36.26528
38573,Yamato 74155,24533,H4,3073.4,1974.0,-71.81833,36.119440000000004
38574,Yamato 74156,24534,H4,714.7,1974.0,-71.5,35.66667
38581,Yamato 74163,24541,H5,134.2,1974.0,-71.74167,35.91944
38582,Yamato 74164,24542,L6,248.8,1974.0,-71.7375,35.89167
38583,Yamato 74165,24543,L4,203.4,1974.0,-71.73472,35.875
38608,Yamato 74190,24568,L6,3235.7,1974.0,-71.83055999999999,35.44444
38609,Yamato 74191,24569,L3.7,1091.6,1974.0,-71.83333,35.51944
38610,Yamato 74192,24570,H5,420.3,1974.0,-71.61166999999999,35.25833
38611,Yamato 74193,24571,H5,1818.5,1974.0,-71.64305999999999,35.594440000000006
38772,Yamato 74354,24732,L6,2721.1,1974.0,-71.76944,35.761109999999995
38780,Yamato 74362,24740,L6,4175.0,1974.0,-71.78889000000001,35.80278
38782,Yamato 74364,24742,H4,757.8,1974.0,-71.79167,35.79444
38785,Yamato 74367,24745,L6,165.6,1974.0,-71.79306,35.727779999999996
38789,Yamato 74371,24749,H4,5067.9,1974.0,-71.80417,35.494440000000004
38792,Yamato 74374,24752,H4,205.2,1974.0,-71.5,35.66667
38794,Yamato 74376,24754,L6,120.0,1974.0,-71.73889,35.80833
38836,Yamato 74418,24796,H6,567.2000000000002,1974.0,-71.75556,35.65833
38860,Yamato 74442,24820,LL4,173.3,1974.0,-71.73056,35.761109999999995
38863,Yamato 74445,24823,L6,2293.2,1974.0,-71.73889,35.93611
38868,Yamato 74450,24828,Eucrite-pmict,235.6,1974.0,-71.76805999999999,36.00833
38872,Yamato 74454,24832,L6,578.8,1974.0,-71.74167,36.011109999999995
38873,Yamato 74455,24833,L6,114.1,1974.0,-71.73889,35.994440000000004
38875,Yamato 74457,24835,L5,120.8,1974.0,-71.73472,35.96667
38877,Yamato 74459,24837,H6,1719.7,1974.0,-71.72639000000001,35.975
39021,Yamato 74603,24981,L4,188.7,1974.0,-71.72778000000001,35.98611
39023,Yamato 74605,24983,L6,580.8,1974.0,-71.73056,35.96111
39027,Yamato 74609,24987,H5,257.2,1974.0,-71.73194000000001,35.977779999999996
39058,Yamato 74640,25018,H6,1065.9,1974.0,-71.71389,35.99722
39064,Yamato 74646,25024,LL6,554.7,1974.0,-71.67917,35.977779999999996
39065,Yamato 74647,25025,H5,2323.8,1974.0,-71.69583,36.01667
39066,Yamato 74648,25026,Diogenite,185.5,1974.0,-71.5,35.66667
39068,Yamato 74650,25028,L6,163.2,1974.0,-71.74861,35.99722
39080,Yamato 74662,25040,CM2,150.9,1974.0,-71.80583,36.18611
39081,Yamato 74663,25041,LL6,213.9,1974.0,-71.5,35.66667
39092,Yamato 75011,25052,Eucrite-pmict,121.5,1975.0,-71.5,35.66667
39096,Yamato 75015,25056,Eucrite-pmict,166.6,1975.0,-71.5,35.66667
39109,Yamato 75028,25069,H3-6,6100.0,1975.0,-71.5,35.66667
39113,Yamato 75032,25073,Diogenite,189.1,1975.0,-71.5,35.66667
39177,Yamato 75097,25138,L6,2570.2,1975.0,-71.5,35.66667
39182,Yamato 75102,25143,L4/5,11000.0,1975.0,-71.5,35.66667
39188,Yamato 75108,25149,L6,590.8,1975.0,-71.5,35.66667
39189,Yamato 75109,25150,L6,433.9,1975.0,-71.5,35.66667
39190,Yamato 75110,25151,L6,706.9,1975.0,-71.5,35.66667
39191,Yamato 75111,25152,L6,104.1,1975.0,-71.5,35.66667
39192,Yamato 75112,25153,L6,115.2,1975.0,-71.5,35.66667
39193,Yamato 75113,25154,L6,156.8,1975.0,-71.5,35.66667
39194,Yamato 75114,25155,L6,104.2,1975.0,-71.5,35.66667
39195,Yamato 75115,25156,L6,110.0,1975.0,-71.5,35.66667
39209,Yamato 75129,25170,L6,109.2,1975.0,-71.5,35.66667
39211,Yamato 75131,25172,L6,106.1,1975.0,-71.5,35.66667
39219,Yamato 75139,25180,L6,103.0,1975.0,-71.5,35.66667
39338,Yamato 75258,25299,LL6,971.0,1975.0,-71.5,35.66667
39351,Yamato 75271,25312,L5,1797.5,1975.0,-71.5,35.66667
39416,Yamato 790043,25392,H4,162.01,1979.0,-71.5,35.66667
39470,Yamato 790116,25465,L6,190.65,1979.0,-71.5,35.66667
39471,Yamato 790117,25466,L5,151.37,1979.0,-71.5,35.66667
39476,Yamato 790122,25471,Eucrite-pmict,109.54,1979.0,-71.5,35.66667
39482,Yamato 790130,25479,H5,107.3,1979.0,-71.5,35.66667
39499,Yamato 790175,25524,H5,286.9,1979.0,-71.5,35.66667
39500,Yamato 790178,25527,L6,234.7,1979.0,-71.5,35.66667
39502,Yamato 790185,25534,L6,222.8,1979.0,-71.5,35.66667
39509,Yamato 790199,25548,H,105.74,1979.0,-71.5,35.66667
39541,Yamato 790247,25596,L5,475.9,1979.0,-71.5,35.66667
39542,Yamato 790250,25599,LL4,354.2,1979.0,-71.5,35.66667
39543,Yamato 790251,25600,H4,274.6,1979.0,-71.5,35.66667
39544,Yamato 790253,25602,L6,232.0,1979.0,-71.5,35.66667
39546,Yamato 790256,25605,LL6,382.1,1979.0,-71.5,35.66667
39547,Yamato 790257,25606,L6,129.04,1979.0,-71.5,35.66667
39548,Yamato 790260,25609,Eucrite-pmict,433.9,1979.0,-71.5,35.66667
39553,Yamato 790266,25615,Eucrite-pmict,208.0,1979.0,-71.5,35.66667
39555,Yamato 790269,25618,H4,1269.2,1979.0,-71.5,35.66667
39556,Yamato 790270,25619,H4,165.08,1979.0,-71.5,35.66667
39557,Yamato 790271,25620,H4,100.6,1979.0,-71.5,35.66667
39558,Yamato 790272,25621,H4,190.8,1979.0,-71.5,35.66667
39621,Yamato 790337,25686,H4,115.82,1979.0,-71.5,35.66667
39629,Yamato 790345,25694,LL,233.6,1979.0,-71.5,35.66667
39644,Yamato 790360,25709,Stone-uncl,104.34,1979.0,-71.5,35.66667
39647,Yamato 790382,25731,H4,113.61,1979.0,-71.5,35.66667
39651,Yamato 790386,25735,H6,148.86,1979.0,-71.5,35.66667
39661,Yamato 790397,25746,LL,161.99,1979.0,-71.5,35.66667
39663,Yamato 790399,25748,L6,141.42,1979.0,-71.5,35.66667
39665,Yamato 790401,25750,H4,389.5,1979.0,-71.5,35.66667
39666,Yamato 790406,25755,LL6,165.71,1979.0,-71.5,35.66667
39675,Yamato 790416,25765,H5/6,142.46,1979.0,-71.5,35.66667
39676,Yamato 790417,25766,H5,207.0,1979.0,-71.5,35.66667
39702,Yamato 790445,25794,H5,1574.0,1979.0,-71.5,35.66667
39703,Yamato 790446,25795,L6/7,713.0,1979.0,-71.5,35.66667
39705,Yamato 790448,25797,LL3.2,3480.0,1979.0,-71.5,35.66667
39707,Yamato 790453,25802,L5,106.06,1979.0,-71.5,35.66667
39712,Yamato 790460,25809,H3.7,586.0,1979.0,-71.5,35.66667
39713,Yamato 790461,25810,H3.7,778.9,1979.0,-71.5,35.66667
39714,Yamato 790462,25811,L6,1371.0,1979.0,-71.5,35.66667
39715,Yamato 790463,25812,H5,130.98,1979.0,-71.5,35.66667
39739,Yamato 790489,25838,L,222.8,1979.0,-71.5,35.66667
39748,Yamato 790499,25848,L6,469.2,1979.0,-71.5,35.66667
39751,Yamato 790502,25851,H4,110.28,1979.0,-71.5,35.66667
39763,Yamato 790517,25866,"Iron, ungrouped",189.58,1979.0,-71.5,35.66667
39765,Yamato 790519,25868,LL,1388.4,1979.0,-71.5,35.66667
39766,Yamato 790520,25869,LL6,565.3,1979.0,-71.5,35.66667
